customer_id,name,age_band,tenure_years,state,credit_score,num_products,checking_flag,savings_flag,deposit_balance,relationship_value_estimate
C0107868,Kaitlyn Warren,45-54,12,CA,675,3,1,1,2629.0,37429.0
C0107869,Jordan Lynch,45-54,16,VA,788,2,1,0,20788.0,145332.0
C0107870,Raymond Santos,25-34,9,PA,697,1,0,0,22697.0,80420.0
C0107871,Lisa Robinson,25-34,9,NJ,780,2,1,0,8220.0,108234.0
C0107872,Darlene Sanchez,35-44,10,MA,750,2,1,0,10939.0,149479.0
C0107873,Jessica Harper,25-34,18,TX,747,3,1,1,82090.0,130679.0
C0107874,Joseph Kelly,45-54,10,IL,713,2,1,0,17702.0,170094.0
C0107875,Rachel Flores,25-34,7,AZ,708,2,1,0,3170.0,118851.0
C0107876,Zachary Johnson,45-54,12,FL,687,1,0,0,19943.0,125882.0
C0107877,Derrick Ford,55-64,14,NY,720,4,1,1,4249.0,271433.0
C0107878,Alejandra Ellis,65+,19,NC,711,2,1,0,3368.0,185572.0
C0107879,Thomas Chang,65+,18,MA,728,3,1,1,14991.0,84180.0
C0107880,Latoya Terry,35-44,16,PA,656,2,1,0,2413.0,35850.0
C0107881,Thomas Burns,25-34,16,IL,721,4,1,1,8567.0,86178.0
C0107882,William Edwards,35-44,9,VA,776,3,1,1,18188.0,64786.0
C0107883,Tammy Estrada,55-64,7,TX,762,1,0,0,80150.0,92590.0
C0107884,Abigail Hart,25-34,12,PA,721,2,1,0,17431.0,120320.0
C0107885,Javier Rogers,35-44,15,PA,820,1,0,0,1389.0,73747.0
C0107886,Ashley Johnson MD,35-44,11,OH,694,3,1,1,1675.0,167182.0
C0107887,Abigail Riddle,35-44,5,NC,716,3,1,1,64319.0,59204.0
C0107888,Cody Hart,55-64,1,NY,654,2,1,0,3785.0,71948.0
C0107889,Greg Dyer,45-54,2,IL,701,1,0,0,1313.0,155493.0
C0107890,John Baker,45-54,9,AZ,800,3,1,1,2427.0,357582.0
C0107891,Megan Hall,65+,16,WA,703,3,1,1,21014.0,142396.0
C0107892,John Garrison,25-34,16,MA,651,2,1,0,9278.0,92141.0
C0107893,Chelsea Salinas,25-34,17,NJ,759,3,1,1,17620.0,61805.0
C0107894,Ashlee Thomas,35-44,15,NC,737,1,0,0,7788.0,106859.0
C0107895,Laura Hill,45-54,1,NY,757,1,0,0,2157.0,249004.0
C0107896,Jennifer Lopez,45-54,18,FL,706,4,1,1,949.0,55486.0
C0107897,Dennis Arnold,25-34,19,NC,674,3,1,1,2976.0,18631.0
C0107898,Jamie White,65+,17,OH,711,1,0,0,9378.0,166913.0
C0107899,Ashley Williams,35-44,9,VA,744,2,1,0,1958.0,222726.0
C0107900,Danny Lee,35-44,5,CA,716,2,1,0,26357.0,227253.0
C0107901,Hayley Carter,45-54,19,AZ,737,1,0,0,2440.0,261245.0
C0107902,Debbie Sherman,65+,4,FL,695,4,1,1,1116.0,206231.0
C0107903,Rebecca Colon,45-54,16,IL,739,1,0,0,8110.0,65794.0
C0107904,Lauren Nguyen,65+,20,IL,719,1,0,0,20188.0,88169.0
C0107905,Max Leblanc,35-44,19,AZ,688,3,1,1,48585.0,314547.0
C0107906,Hunter Campos,45-54,11,NJ,726,1,0,0,1171.0,112646.0
C0107907,Jesse Johnson,55-64,17,CA,702,2,1,0,44731.0,24184.0
C0107908,Brandy Lopez,45-54,17,WA,747,2,1,0,10121.0,151130.0
C0107909,Jennifer Gonzalez,35-44,20,NJ,759,1,0,0,3846.0,214676.0
C0107910,James Cuevas,65+,8,TX,742,2,1,0,18342.0,106979.0
C0107911,Brandon Stewart,25-34,13,VA,646,2,1,0,41211.0,63295.0
C0107912,Victor Ball,35-44,17,CA,676,4,1,1,1080.0,91326.0
C0107913,Nicole Juarez,55-64,5,OH,691,3,1,1,4831.0,100010.0
C0107914,Brian Mullins,65+,5,FL,684,1,0,0,4215.0,56011.0
C0107915,David Wilson,65+,8,CA,695,2,1,0,17175.0,75191.0
C0107916,Mary Myers,55-64,8,NC,761,2,1,0,46725.0,225875.0
C0107917,Marc Brown,25-34,16,NJ,751,1,0,0,8849.0,31299.0
C0107918,Angela Collier,65+,19,GA,700,1,0,0,5707.0,108414.0
C0107919,Richard Young,35-44,4,IL,746,2,1,0,13828.0,103234.0
C0107920,Gabriella Jones,45-54,7,GA,734,2,1,0,6116.0,183072.0
C0107921,Teresa Collins,35-44,19,FL,718,4,1,1,600.0,20465.0
C0107922,Gary Gilbert,55-64,12,CA,771,1,0,0,15070.0,73256.0
C0107923,Brenda Nicholson,45-54,5,FL,690,1,0,0,26445.0,35803.0
C0107924,Michele Barnes,55-64,13,CA,722,3,1,1,29391.0,136569.0
C0107925,Robert Meza,35-44,18,VA,672,3,1,1,2024.0,134383.0
C0107926,Cindy Harrington,35-44,8,MI,674,2,1,0,16791.0,51502.0
C0107927,Kiara Hawkins,35-44,10,FL,658,3,1,1,50987.0,93304.0
C0107928,Elizabeth Cooper,25-34,13,NC,675,3,1,1,168846.0,76151.0
C0107929,Mary Santos,45-54,17,GA,723,1,0,0,14396.0,143219.0
C0107930,Jacob Cabrera,35-44,12,TX,706,2,1,0,26387.0,99645.0
C0107931,Jacob Trevino,45-54,20,MA,707,3,1,1,2462.0,249997.0
C0107932,Christopher Bowen,25-34,16,MA,706,2,1,0,2105.0,90687.0
C0107933,David Ruiz,35-44,9,VA,799,4,1,1,26497.0,97445.0
C0107934,Jessica Owens,45-54,10,WA,668,4,1,1,704.0,105166.0
C0107935,Amy Higgins,35-44,14,NC,664,2,1,0,9764.0,121876.0
C0107936,Alexander Mitchell,35-44,2,WA,681,1,0,0,45104.0,191091.0
C0107937,Steven Boyd,35-44,5,GA,716,4,1,1,19055.0,51791.0
C0107938,Maria Wright,35-44,5,FL,743,2,1,0,18907.0,92648.0
C0107939,Jacqueline Herman,45-54,17,FL,747,1,0,0,7636.0,152633.0
C0107940,Andrew Delgado,35-44,17,WA,762,3,1,1,4955.0,34447.0
C0107941,William Webb,35-44,17,OH,715,2,1,0,107552.0,146503.0
C0107942,Marvin Flores,45-54,3,NJ,702,1,0,0,35610.0,114881.0
C0107943,Michael Wilson,45-54,6,FL,793,1,0,0,22371.0,75780.0
C0107944,Julie Martinez,45-54,7,OH,594,3,1,1,8378.0,47292.0
C0107945,Toni Lamb,35-44,1,TX,722,4,1,1,4020.0,60908.0
C0107946,Cindy Martin,65+,6,NY,739,2,1,0,29601.0,113304.0
C0107947,Jeffery Jennings,35-44,9,TX,804,1,0,0,5607.0,102245.0
C0107948,Anthony Gordon,35-44,18,NY,645,2,1,0,8906.0,100143.0
C0107949,Luke Moore,65+,4,MI,701,2,1,0,16964.0,60221.0
C0107950,Danielle Bradley,45-54,18,CA,658,1,0,0,10419.0,108908.0
C0107951,Frank Robinson,45-54,17,FL,639,2,1,0,52052.0,57560.0
C0107952,Richard Wilson,55-64,4,NJ,710,1,0,0,1662.0,62910.0
C0107953,Chad Palmer,25-34,6,FL,757,3,1,1,8785.0,223195.0
C0107954,Aaron Schneider,55-64,10,NC,774,3,1,1,105417.0,120055.0
C0107955,Kurt Montgomery,45-54,19,AZ,696,3,1,1,23777.0,139804.0
C0107956,Jacqueline Gonzalez,35-44,16,VA,749,1,0,0,6397.0,210945.0
C0107957,Evan Smith,35-44,20,TX,711,2,1,0,21133.0,114387.0
C0107958,Abigail Parsons MD,25-34,7,FL,745,2,1,0,7652.0,204359.0
C0107959,Dana Snyder,65+,19,NJ,771,2,1,0,47082.0,165644.0
C0107960,Stacy Garner,25-34,20,IL,711,3,1,1,21709.0,24031.0
C0107961,Gregory Brown,35-44,12,OH,768,3,1,1,2865.0,97648.0
C0107962,Kathryn Chavez,45-54,4,GA,665,3,1,1,10786.0,89784.0
C0107963,David Maxwell,55-64,6,NC,749,1,0,0,13391.0,53227.0
C0107964,Larry Higgins,35-44,3,OH,766,2,1,0,14210.0,187528.0
C0107965,Jason Norris,55-64,17,CA,761,1,0,0,11879.0,52711.0
C0107966,Elizabeth Jones,45-54,7,TX,666,2,1,0,15958.0,77252.0
C0107967,Brianna Mccormick,55-64,15,CA,710,2,1,0,13398.0,108429.0
C0107968,Anne Jones,25-34,6,NY,733,3,1,1,3410.0,83437.0
C0107969,Joshua Anderson,25-34,20,WA,739,4,1,1,4686.0,98867.0
C0107970,Anthony Christensen,45-54,16,MA,725,1,0,0,5973.0,156992.0
C0107971,David Brooks,35-44,8,GA,784,3,1,1,9087.0,219314.0
C0107972,Eric Hernandez,45-54,10,CA,661,3,1,1,5996.0,84183.0
C0107973,Joseph Payne,25-34,2,TX,709,2,1,0,30438.0,102061.0
C0107974,David Johnson,55-64,3,WA,644,2,1,0,2560.0,143454.0
C0107975,Christina Simon,55-64,20,IL,747,1,0,0,1011.0,125815.0
C0107976,Megan Mills,55-64,17,AZ,744,1,0,0,85838.0,55338.0
C0107977,Mandy Walker,65+,17,GA,820,1,0,0,3038.0,38562.0
C0107978,Cynthia Cunningham,65+,13,AZ,766,3,1,1,30347.0,106418.0
C0107979,Angelica Mays,35-44,5,FL,734,1,0,0,16820.0,196074.0
C0107980,David James,35-44,3,WA,731,2,1,0,3169.0,215606.0
C0107981,Paul Watkins,55-64,15,NC,705,3,1,1,6908.0,67209.0
C0107982,John Olson,65+,7,OH,725,2,1,0,5777.0,37680.0
C0107983,Alexander Anderson,65+,1,GA,732,1,0,0,12427.0,56205.0
C0107984,Mitchell Deleon,55-64,1,PA,631,3,1,1,3226.0,91888.0
C0107985,Susan Bryant,35-44,12,MI,728,1,0,0,6556.0,122239.0
C0107986,Derrick Diaz,65+,17,VA,724,3,1,1,7749.0,38715.0
C0107987,Rebecca Lambert,65+,8,WA,798,1,0,0,30400.0,132012.0
C0107988,Erica White,45-54,20,MA,714,1,0,0,4948.0,95490.0
C0107989,Joseph Miller,55-64,8,OH,685,4,1,1,2513.0,198005.0
C0107990,Richard Molina,45-54,15,VA,732,1,0,0,4215.0,55351.0
C0107991,Rebecca Torres,65+,5,AZ,723,1,0,0,12587.0,110643.0
C0107992,Jack Jacobs,25-34,13,CA,714,1,0,0,967.0,99452.0
C0107993,James Morgan,55-64,6,GA,662,2,1,0,34091.0,51597.0
C0107994,Lindsay Chavez,25-34,16,NJ,712,3,1,1,8296.0,116053.0
C0107995,Mr. Jeremy Cohen Jr.,35-44,10,OH,693,1,0,0,13628.0,172827.0
C0107996,Kathryn Perry,25-34,1,TX,710,1,0,0,10541.0,172654.0
C0107997,Jeffery Richards,45-54,5,MI,752,3,1,1,3638.0,158070.0
C0107998,Chad Morales,35-44,8,OH,689,1,0,0,2211.0,214292.0
C0107999,Tammy Alexander,65+,10,MI,710,1,0,0,3496.0,49878.0
C0108000,Alexander Cox,45-54,6,CA,744,1,0,0,1330.0,89628.0
C0108001,Brett Stephens,55-64,12,CA,707,3,1,1,12307.0,79562.0
C0108002,Karen Mitchell,35-44,20,MI,820,2,1,0,6665.0,72013.0
C0108003,Carol Taylor DDS,25-34,15,MA,731,2,1,0,1285.0,185743.0
C0108004,Pam Roberts,55-64,7,MI,664,2,1,0,3867.0,32795.0
C0108005,Benjamin Phillips,55-64,14,MA,682,2,1,0,17722.0,55983.0
C0108006,James Snyder,45-54,20,WA,677,3,1,1,38240.0,38139.0
C0108007,Daniel Phillips,55-64,5,PA,682,4,1,1,1736.0,71896.0
C0108008,Andrea Bryant,55-64,5,TX,744,2,1,0,108409.0,56087.0
C0108009,Melinda Thompson,45-54,1,NC,670,3,1,1,2562.0,292375.0
C0108010,Jade Phillips,65+,17,MI,705,1,0,0,1048.0,58321.0
C0108011,Kyle Mooney,55-64,17,VA,771,2,1,0,66766.0,199734.0
C0108012,Christine Leblanc,45-54,9,GA,696,2,1,0,2324.0,150840.0
C0108013,Alexander Wright,35-44,18,AZ,750,1,0,0,50443.0,132846.0
C0108014,Joshua Cunningham,25-34,14,WA,644,1,0,0,3649.0,154882.0
C0108015,Stephanie Mcintosh,35-44,20,NC,703,1,0,0,5700.0,61136.0
C0108016,Juan Chan,55-64,19,NC,680,1,0,0,1692.0,74985.0
C0108017,Allen Weaver,55-64,20,CA,733,3,1,1,37531.0,20875.0
C0108018,Mr. Martin Morales,35-44,8,VA,673,1,0,0,31828.0,161259.0
C0108019,Ryan Cannon,45-54,13,NJ,813,2,1,0,3668.0,40505.0
C0108020,Catherine Crane,35-44,4,AZ,646,1,0,0,7407.0,91960.0
C0108021,Michelle Gould,35-44,18,TX,771,2,1,0,17935.0,75176.0
C0108022,Mathew Olson,65+,7,FL,759,1,0,0,4602.0,203644.0
C0108023,Gary Walker,35-44,9,NJ,733,1,0,0,41650.0,74548.0
C0108024,Terry Williams,35-44,12,GA,722,2,1,0,7137.0,67309.0
C0108025,Melissa Riley,45-54,16,NC,803,1,0,0,4344.0,169605.0
C0108026,Jesse Anderson,35-44,15,OH,820,2,1,0,1213.0,116002.0
C0108027,John Stone,55-64,20,MI,710,2,1,0,1716.0,102228.0
C0108028,Joshua Griffin,65+,15,MI,727,4,1,1,16420.0,62324.0
C0108029,Virginia Morales,45-54,16,FL,695,2,1,0,10749.0,120734.0
C0108030,Ronald Cook,45-54,12,VA,667,2,1,0,21566.0,163531.0
C0108031,Louis Tyler,35-44,9,GA,740,2,1,0,4124.0,80438.0
C0108032,Mary Wall,45-54,19,NC,731,2,1,0,1131.0,151407.0
C0108033,Dustin Mendez,35-44,8,MI,647,2,1,0,4467.0,175363.0
C0108034,Amy Martin,25-34,13,VA,740,2,1,0,93481.0,108967.0
C0108035,Ashley Martinez,55-64,6,PA,732,2,1,0,2546.0,68480.0
C0108036,Scott Gibbs,35-44,10,CA,692,3,1,1,7756.0,120416.0
C0108037,Heather Rojas DDS,45-54,8,FL,690,2,1,0,448.0,47461.0
C0108038,Ashley Shepard,25-34,6,MA,739,1,0,0,4342.0,37126.0
C0108039,Jessica Vasquez,55-64,17,NY,792,2,1,0,4931.0,107312.0
C0108040,Melinda Rosario,35-44,16,NY,737,3,1,1,12067.0,244884.0
C0108041,Jennifer Sanchez,35-44,15,WA,755,3,1,1,5533.0,116275.0
C0108042,Christina Davis DDS,55-64,2,NY,682,1,0,0,1310.0,256744.0
C0108043,Mrs. Heather Meyers,45-54,5,OH,701,2,1,0,3653.0,72195.0
C0108044,Nicole Garcia,65+,5,IL,747,4,1,1,6344.0,45133.0
C0108045,Lisa Robinson,35-44,15,MI,658,1,0,0,2452.0,177230.0
C0108046,Katie Davis,55-64,18,NC,729,2,1,0,2919.0,205341.0
C0108047,Christine Farrell,65+,8,GA,742,1,0,0,27071.0,57743.0
C0108048,Mariah Eaton,45-54,7,GA,718,3,1,1,3828.0,178358.0
C0108049,Joseph Gould,45-54,12,WA,734,1,0,0,13738.0,266990.0
C0108050,Ashley Clark,35-44,20,NC,722,3,1,1,6553.0,45858.0
C0108051,Kathryn Simmons,55-64,8,GA,692,1,0,0,1852.0,61629.0
C0108052,Colin Vega Jr.,65+,6,AZ,666,1,0,0,5434.0,209726.0
C0108053,Robert Vazquez,55-64,11,TX,715,1,0,0,11489.0,98145.0
C0108054,Bryan Monroe,65+,19,WA,778,1,0,0,65130.0,232653.0
C0108055,Louis Rose,45-54,15,FL,766,3,1,1,3208.0,189400.0
C0108056,Andrew Abbott,45-54,11,PA,704,1,0,0,7315.0,187465.0
C0108057,Lance Brown,35-44,15,CA,703,1,0,0,24122.0,217526.0
C0108058,Christopher Howard,55-64,1,NC,700,3,1,1,36777.0,35661.0
C0108059,Jose Cook,55-64,16,WA,700,2,1,0,3719.0,104902.0
C0108060,Michael Mckee,45-54,2,IL,732,2,1,0,6721.0,331892.0
C0108061,Cynthia Harper,35-44,8,MI,767,1,0,0,30799.0,84808.0
C0108062,Olivia Martinez,45-54,7,IL,820,4,1,1,14969.0,176985.0
C0108063,Mr. Nicholas Munoz,55-64,14,VA,682,2,1,0,28005.0,94436.0
C0108064,Thomas Waters,65+,5,MA,749,1,0,0,33048.0,71706.0
C0108065,Ashley Stokes,35-44,5,NJ,744,2,1,0,15748.0,76756.0
C0108066,Kyle Singh,25-34,18,IL,705,2,1,0,9626.0,137657.0
C0108067,Spencer Jones,35-44,10,WA,673,2,1,0,3622.0,227201.0
C0108068,Vicki Fry,25-34,15,CA,732,2,1,0,6045.0,165563.0
C0108069,Johnny Fisher,65+,12,MA,815,2,1,0,6546.0,44719.0
C0108070,Timothy Fuentes,35-44,13,WA,732,2,1,0,34159.0,56915.0
C0108071,Michelle Sullivan MD,45-54,14,MI,684,1,0,0,10013.0,36944.0
C0108072,Jennifer Duncan,35-44,14,MI,712,3,1,1,10127.0,147495.0
C0108073,David Summers,35-44,19,NY,668,1,0,0,2458.0,84580.0
C0108074,Kristen Flores,65+,16,OH,720,2,1,0,34385.0,162365.0
C0108075,James Parsons,45-54,7,TX,750,1,0,0,3227.0,71756.0
C0108076,Alexa Ingram,25-34,4,IL,688,2,1,0,5758.0,95337.0
C0108077,James Stanley,35-44,17,NC,580,2,1,0,38999.0,156315.0
C0108078,Tyler Williams,65+,8,IL,732,2,1,0,23481.0,290316.0
C0108079,Melissa Torres,65+,7,VA,697,3,1,1,2923.0,249216.0
C0108080,Lauren Marshall,35-44,3,WA,686,2,1,0,2220.0,113509.0
C0108081,Suzanne Johnson,45-54,12,NC,685,3,1,1,6346.0,154556.0
C0108082,Miss Sharon Park,25-34,11,IL,738,4,1,1,4057.0,57308.0
C0108083,Mark Mcclain,45-54,17,PA,701,4,1,1,1393.0,64353.0
C0108084,Tracy Frost,25-34,15,NC,761,1,0,0,3281.0,141494.0
C0108085,Jordan Jones,55-64,15,NJ,762,1,0,0,300.0,203726.0
C0108086,Victor Ruiz,65+,11,TX,707,3,1,1,23975.0,76104.0
C0108087,Jodi Mendoza,35-44,18,OH,696,1,0,0,22231.0,65321.0
C0108088,John Perez,45-54,20,OH,725,3,1,1,43986.0,154188.0
C0108089,Adam Gillespie,25-34,17,PA,713,1,0,0,12381.0,91375.0
C0108090,Matthew Lucas,35-44,7,NY,641,3,1,1,4732.0,297003.0
C0108091,Theresa Davis,25-34,6,WA,806,1,0,0,27669.0,82995.0
C0108092,Sherry Franco,35-44,1,OH,752,3,1,1,3492.0,190007.0
C0108093,Robert Jenkins,65+,20,NC,699,2,1,0,1649.0,51776.0
C0108094,Cathy Young,25-34,15,CA,633,1,0,0,6791.0,53669.0
C0108095,Steven Davis,55-64,19,PA,711,2,1,0,13270.0,180720.0
C0108096,Mariah Collins,25-34,16,NY,693,2,1,0,3058.0,91445.0
C0108097,Edward Stanton,45-54,9,PA,717,3,1,1,2305.0,396980.0
C0108098,Debra Caldwell,45-54,3,WA,622,2,1,0,4914.0,74510.0
C0108099,Brooke Ramirez,65+,1,NC,698,2,1,0,13284.0,79639.0
C0108100,Nicole Smith,35-44,16,AZ,701,1,0,0,6805.0,39909.0
C0108101,Jessica Bell,35-44,7,OH,711,3,1,1,191721.0,91808.0
C0108102,Ann Barnett,55-64,8,VA,709,1,0,0,6882.0,162498.0
C0108103,Mary Whitney,55-64,17,FL,722,4,1,1,19946.0,67235.0
C0108104,Donald Salazar,45-54,10,WA,788,2,1,0,1424.0,150254.0
C0108105,Ashley Simpson,25-34,20,MI,696,3,1,1,16387.0,53658.0
C0108106,Joshua Mann,35-44,11,CA,678,3,1,1,4653.0,61642.0
C0108107,Julie Flores,55-64,17,NJ,642,1,0,0,8014.0,126006.0
C0108108,Brandi Roberson,45-54,3,GA,696,1,0,0,61339.0,25424.0
C0108109,Melinda Hanson DDS,45-54,8,CA,656,1,0,0,5184.0,174050.0
C0108110,Janice Jones,35-44,4,WA,763,1,0,0,1686.0,48193.0
C0108111,Penny Johnson,35-44,2,NC,715,1,0,0,2033.0,186767.0
C0108112,James Jensen,65+,20,MI,762,3,1,1,9971.0,71324.0
C0108113,Kenneth Branch,55-64,11,NC,785,2,1,0,9343.0,108555.0
C0108114,Tyler Allen,25-34,8,TX,681,2,1,0,8889.0,155943.0
C0108115,James Aguilar,65+,8,PA,704,2,1,0,1733.0,118831.0
C0108116,Jessica Thompson,45-54,5,NJ,779,1,0,0,92191.0,370169.0
C0108117,Gregory Hall,35-44,3,IL,728,2,1,0,46977.0,110149.0
C0108118,Keith Davis,35-44,19,AZ,743,1,0,0,9475.0,50936.0
C0108119,Rodney Patton,55-64,3,PA,766,3,1,1,1306.0,106003.0
C0108120,Michael Houston,35-44,8,OH,760,3,1,1,54249.0,163233.0
C0108121,Rachel Torres,45-54,4,OH,738,1,0,0,31704.0,144113.0
C0108122,Mark Hernandez,55-64,19,CA,782,3,1,1,9167.0,400548.0
C0108123,Jeff Thompson,35-44,5,WA,716,2,1,0,34150.0,70973.0
C0108124,Debra Lee,65+,8,FL,743,1,0,0,4477.0,117941.0
C0108125,Megan Ryan,35-44,16,GA,712,1,0,0,2560.0,70805.0
C0108126,David Clark,35-44,12,AZ,765,1,0,0,9787.0,106498.0
C0108127,Todd Rojas,45-54,8,MA,688,3,1,1,1257.0,64033.0
C0108128,Steven King,45-54,12,NY,644,3,1,1,2138.0,109729.0
C0108129,Jeffrey Stokes,35-44,9,IL,749,2,1,0,15563.0,108056.0
C0108130,Casey Wright,45-54,6,NC,674,1,0,0,10807.0,109164.0
C0108131,Janet Oliver,65+,12,NJ,669,1,0,0,1544.0,33021.0
C0108132,Gary Smith,55-64,8,NY,776,2,1,0,4960.0,190541.0
C0108133,Gerald Wall,55-64,20,NC,763,1,0,0,1627.0,34303.0
C0108134,Hannah Dickson,35-44,10,WA,704,2,1,0,4508.0,449357.0
C0108135,Madeline Boyle,35-44,16,VA,582,1,0,0,3954.0,97815.0
C0108136,Virginia Lynch,45-54,5,WA,743,1,0,0,26653.0,81803.0
C0108137,Tammy Bridges,25-34,13,AZ,749,2,1,0,6713.0,136953.0
C0108138,Danielle Simmons,55-64,12,WA,743,1,0,0,6052.0,73750.0
C0108139,Shelly Henderson,35-44,15,GA,741,2,1,0,5060.0,98290.0
C0108140,Frank Davis,35-44,10,MA,711,3,1,1,1028.0,24362.0
C0108141,Jennifer Williams,35-44,15,GA,701,2,1,0,7199.0,88507.0
C0108142,Robert Mills,35-44,2,NJ,670,4,1,1,14464.0,55803.0
C0108143,Philip Yates,35-44,14,MA,688,2,1,0,10699.0,119656.0
C0108144,Chad Romero,45-54,16,CA,734,3,1,1,18604.0,135450.0
C0108145,Timothy Odom,45-54,10,MA,735,2,1,0,19723.0,66653.0
C0108146,Lisa Morales,35-44,1,WA,755,3,1,1,113290.0,180027.0
C0108147,Victor Jordan,35-44,12,MA,656,2,1,0,2091.0,78617.0
C0108148,Lisa Scott,55-64,16,VA,645,2,1,0,10739.0,55966.0
C0108149,Michael Ellis,25-34,10,FL,702,1,0,0,12285.0,50481.0
C0108150,Maria Brennan,45-54,2,PA,674,2,1,0,5521.0,115741.0
C0108151,Jessica Williams,45-54,8,CA,728,2,1,0,3793.0,104508.0
C0108152,Lisa Odonnell,45-54,20,MI,661,4,1,1,14743.0,184704.0
C0108153,Victor Lewis,55-64,6,OH,773,2,1,0,13139.0,89976.0
C0108154,Rebecca Tapia,45-54,11,GA,683,1,0,0,2290.0,55366.0
C0108155,Joan Rogers,65+,8,VA,791,2,1,0,937.0,88614.0
C0108156,Mr. Jeffrey Nguyen,55-64,15,WA,743,3,1,1,4492.0,130104.0
C0108157,Angela Luna,35-44,9,TX,672,3,1,1,3612.0,136778.0
C0108158,Alejandro Davis,35-44,8,AZ,814,2,1,0,16702.0,39303.0
C0108159,Eduardo Hart DDS,35-44,12,IL,731,1,0,0,2674.0,356383.0
C0108160,Duane Clark,35-44,12,VA,727,3,1,1,6548.0,268926.0
C0108161,Lisa Bowman,45-54,10,NC,717,4,1,1,1045.0,58102.0
C0108162,Jose Smith,35-44,6,OH,740,3,1,1,1259.0,53583.0
C0108163,Tammy Nguyen,35-44,3,NY,743,2,1,0,3218.0,212028.0
C0108164,Maria Harrington,35-44,14,FL,681,1,0,0,5999.0,181902.0
C0108165,Michael Gibbs,45-54,7,NJ,710,4,1,1,3030.0,222699.0
C0108166,Greg Williams,45-54,13,PA,725,1,0,0,9617.0,112360.0
C0108167,Nicole Baker,65+,8,NY,746,1,0,0,1052.0,109040.0
C0108168,Justin Jones,35-44,18,CA,746,2,1,0,6260.0,47796.0
C0108169,Kimberly Jackson,35-44,15,WA,727,2,1,0,6348.0,146638.0
C0108170,Jeremy Turner,65+,9,IL,695,3,1,1,1426.0,84283.0
C0108171,Carlos Brown,45-54,7,IL,692,2,1,0,10658.0,73924.0
C0108172,Shannon Ryan,45-54,15,IL,666,1,0,0,600.0,179582.0
C0108173,Yvonne Patterson,45-54,1,NC,746,2,1,0,3561.0,119405.0
C0108174,James Rivas,25-34,2,GA,692,3,1,1,20847.0,184712.0
C0108175,Rachel Soto,55-64,2,NC,711,3,1,1,561.0,101169.0
C0108176,Danielle Lucas,45-54,7,PA,730,1,0,0,18128.0,171939.0
C0108177,Olivia Russell,45-54,10,PA,720,1,0,0,2000.0,62982.0
C0108178,Amber Cruz,45-54,6,WA,719,1,0,0,3990.0,66968.0
C0108179,Gregory Smith,35-44,4,OH,679,3,1,1,43821.0,153458.0
C0108180,Alison Miller,35-44,7,MA,732,2,1,0,3819.0,147926.0
C0108181,Jessica Lane,55-64,10,WA,705,2,1,0,56191.0,139194.0
C0108182,Angela Drake,45-54,6,NJ,716,1,0,0,5618.0,128801.0
C0108183,April Carter,25-34,12,NC,772,3,1,1,7321.0,268050.0
C0108184,Shannon Hernandez,35-44,8,WA,742,3,1,1,22264.0,98325.0
C0108185,Michelle Stevens,65+,19,CA,694,2,1,0,15567.0,92101.0
C0108186,Olivia Williams,35-44,20,GA,713,1,0,0,9749.0,41276.0
C0108187,Garrett Thomas,35-44,14,NJ,791,2,1,0,4647.0,134694.0
C0108188,Nicole Lewis,45-54,12,TX,706,3,1,1,1260.0,57158.0
C0108189,Douglas Fuller,55-64,1,FL,721,2,1,0,1336.0,138993.0
C0108190,Jordan Harper,45-54,13,CA,749,3,1,1,39175.0,59068.0
C0108191,Michelle Hall,55-64,8,GA,729,1,0,0,62276.0,94445.0
C0108192,Megan Hernandez,25-34,6,NC,703,1,0,0,9466.0,56735.0
C0108193,Jeremiah Fisher,65+,16,GA,686,1,0,0,964.0,105773.0
C0108194,Ryan Barrera,65+,1,CA,719,1,0,0,3208.0,42700.0
C0108195,Daniel Martinez,45-54,6,GA,749,1,0,0,3022.0,132806.0
C0108196,Douglas Howard,45-54,16,AZ,779,2,1,0,4159.0,196428.0
C0108197,Jeffrey Leonard,35-44,19,CA,654,2,1,0,2803.0,87756.0
C0108198,Jasmine Hahn,35-44,11,VA,799,3,1,1,15134.0,226043.0
C0108199,Erik Williams,35-44,11,PA,707,2,1,0,10904.0,142292.0
C0108200,Susan Melendez,25-34,20,TX,761,1,0,0,53964.0,484607.0
C0108201,Robin Baker,65+,2,CA,686,1,0,0,5080.0,76034.0
C0108202,Raymond Brooks III,35-44,10,CA,647,1,0,0,10303.0,87347.0
C0108203,David Mitchell,45-54,5,OH,660,2,1,0,19719.0,124858.0
C0108204,Felicia Matthews,35-44,10,GA,705,2,1,0,27612.0,213205.0
C0108205,Jill Stevens,35-44,19,MI,743,2,1,0,1841.0,180679.0
C0108206,Roger Johnson,35-44,12,TX,721,3,1,1,13172.0,36245.0
C0108207,Cynthia Price,35-44,20,MI,708,1,0,0,9662.0,66872.0
C0108208,John Johnson,45-54,11,VA,770,2,1,0,11653.0,91647.0
C0108209,Alison Delacruz,65+,18,CA,720,1,0,0,8704.0,80565.0
C0108210,Henry Parker,35-44,4,NJ,732,1,0,0,63288.0,106327.0
C0108211,Curtis Davis,65+,7,TX,820,2,1,0,2782.0,131862.0
C0108212,John Clark,45-54,6,OH,719,3,1,1,2592.0,155723.0
