customer_id,name,age_band,tenure_years,state,credit_score,num_products,checking_flag,savings_flag,deposit_balance,relationship_value_estimate,mortgage_id,origination_date,original_balance,current_balance,mortgage_rate,original_term_years,remaining_term_months,monthly_payment,ltv,property_value,delinquency_flag,rate_gap_bps,appointment_request_30d,faq_view_30d,login_30d,mortgage_page_view_30d,payoff_info_view_30d,rate_page_view_30d,refinance_calculator_use_30d,refinance_page_view_30d,statement_download_30d,appointment_request_90d,faq_view_90d,login_90d,mortgage_page_view_90d,payoff_info_view_90d,rate_page_view_90d,refinance_calculator_use_90d,refinance_page_view_90d,statement_download_90d,digital_events_total_30d,digital_events_total_90d,digital_activity_change_pct,call_count_90d,refinance_intent_flag,competitor_shopping_flag,payoff_intent_flag,avg_call_sentiment,max_rate_sensitivity,branch_visits_90d,mortgage_discussion_count_90d,rate_discussion_flag_90d,refinance_discussion_flag_90d,churned_within_90d,churn_date,churn_probability,economic_value_if_lost,value_at_risk,expected_intervention_value
C0106752,Joshua Hayes,55-64,17,GA,697,2,1,0,22650.0,113295.0,M0106752,2021-11-04,318000,300000,5.543,30,302,1814.16,0.612,490000,0,14,1.0,0.0,3.0,1.0,2.0,3.0,0.0,3.0,0.0,2,2,9,3,3,6,2,6,1,13.0,34,0.238095238095238,2.0,0.0,0.0,0.0,-0.265,0.17,0.0,0.0,0.0,0.0,0,,0.0069,17424.0,120.0,-174.0
C0106753,Savannah Johns,65+,5,NJ,757,2,1,0,12451.0,55990.0,M0106753,2021-12-09,409000,364000,5.924,15,123,3434.6,0.604,603000,0,52,0.0,2.0,5.0,0.0,1.0,2.0,2.0,2.0,2.0,0,2,8,3,2,2,2,2,4,16.0,25,2.5555555555555554,1.0,1.0,1.0,1.0,0.0,0.68,0.0,0.0,0.0,0.0,0,,0.014,21141.0,296.0,-135.0
C0106754,Jason Mcdonald,35-44,20,NJ,708,2,1,0,2066.0,48555.0,M0106754,2020-07-19,424000,363000,4.462,15,107,3235.34,0.583,623000,0,-94,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,8,0,0,0,0,0,0,2.0,9,-0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.0,21083.0,0.0,-200.0
C0106755,Jasmine Hall,25-34,15,OH,734,1,0,0,6920.0,213339.0,M0106755,2023-06-30,551000,530000,6.692,30,322,3552.56,0.546,971000,0,129,1.0,2.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,3,2,13,2,3,4,3,5,2,19.0,37,1.1111111111111112,1.0,1.0,1.0,1.0,-0.72,0.79,1.0,1.0,1.0,0.0,0,,0.071,30783.0,2186.0,281.0
C0106756,Rhonda Oconnell,55-64,4,AZ,725,1,0,0,11408.0,145463.0,M0106756,2020-09-05,434000,404000,6.872,30,288,2850.2,0.529,764000,0,147,1.0,3.0,3.0,1.0,2.0,3.0,5.0,1.0,1.0,5,6,9,2,5,7,7,5,3,20.0,49,0.3793103448275862,1.0,1.0,1.0,1.0,0.24,0.84,1.0,0.0,0.0,0.0,0,,0.072,23465.0,1689.0,172.0
C0106757,Matthew Khan,55-64,16,AZ,720,2,1,0,2248.0,154447.0,M0106757,2023-10-30,392000,379000,8.0,30,326,2876.36,0.568,667000,0,260,2.0,0.0,7.0,3.0,1.0,2.0,1.0,6.0,1.0,4,3,16,7,2,5,4,8,3,23.0,52,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0407,22013.0,896.0,-3.0
C0106758,Jake Holmes,35-44,9,GA,724,1,0,0,3238.0,42269.0,M0106758,2021-02-20,123000,115000,3.558,30,294,556.31,0.477,241000,0,-184,0.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,12,1,0,1,1,2,0,8.0,17,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0041,6679.0,27.0,-194.0
C0106759,Amanda Brown,35-44,18,AZ,766,3,1,1,6796.0,157876.0,M0106759,2025-07-01,370000,365000,5.484,30,346,2097.11,0.666,548000,0,8,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,15,3,2,3,3,1,2,12.0,32,0.2,1.0,1.0,1.0,1.0,0.1,0.73,0.0,0.0,0.0,0.0,0,,0.0069,21199.0,146.0,-168.0
C0106760,Tim Jackson,25-34,4,MI,676,2,1,0,33508.0,305260.0,M0106760,2024-06-19,751000,731000,4.565,30,334,3834.27,0.569,1284000,0,-84,0.0,0.0,5.0,0.0,1.0,2.0,0.0,1.0,1.0,0,0,10,0,2,2,0,1,2,10.0,17,1.8571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,42457.0,0.0,-200.0
C0106761,Alexandra Holmes,45-54,6,FL,713,2,1,0,10617.0,194901.0,M0106761,2025-08-28,453000,448000,6.16,30,348,2762.74,0.626,716000,0,76,0.0,2.0,6.0,2.0,0.0,2.0,1.0,1.0,0.0,1,3,17,4,0,3,3,3,2,14.0,36,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0043,26020.0,112.0,-175.0
C0106762,Michael Santos,65+,7,TX,665,2,1,0,4076.0,215626.0,M0106762,2024-05-26,532000,518000,6.793,30,333,3465.76,0.581,891000,0,139,1.0,1.0,6.0,1.0,1.0,3.0,5.0,3.0,3.0,3,2,20,5,1,7,7,8,4,24.0,57,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0308,30086.0,927.0,4.0
C0106763,Janice Roberts,45-54,10,TX,730,2,1,0,6361.0,86704.0,M0106763,2022-07-17,234000,223000,5.493,30,311,1327.6,0.701,318000,0,9,1.0,0.0,5.0,0.0,0.0,1.0,2.0,4.0,0.0,1,1,11,2,1,1,2,6,1,13.0,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0046,12952.0,60.0,-187.0
C0106764,Jason Khan,35-44,13,NY,711,1,0,0,3643.0,105112.0,M0106764,2020-06-22,317000,294000,5.114,30,286,1723.88,0.479,614000,0,-29,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0,20,4,0,1,0,1,0,8.0,26,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0059,17076.0,101.0,-178.0
C0106765,Steven Perez,45-54,5,PA,768,3,1,1,4942.0,187060.0,M0106765,2025-08-17,435000,430000,4.923,30,348,2314.75,0.519,828000,0,-48,0.0,0.0,5.0,0.0,1.0,1.0,1.0,3.0,0.0,1,0,10,0,1,1,1,5,1,11.0,20,1.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0021,24975.0,52.0,-189.0
C0106766,Derek Coleman,55-64,15,TX,719,1,0,0,19278.0,148066.0,M0106766,2022-03-10,409000,387000,5.244,30,306,2256.99,0.481,805000,0,-16,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,1,0,11,5,1,1,4,1,3,6.0,27,-0.4285714285714285,2.0,0.0,0.0,0.0,0.14,0.22,1.0,0.0,0.0,0.0,0,,0.0035,22477.0,79.0,-183.0
C0106767,Christine Sanders,45-54,1,MI,700,2,1,0,809.0,202727.0,M0106767,2024-12-16,487000,477000,5.871,30,340,2879.54,0.543,878000,0,47,0.0,1.0,4.0,2.0,3.0,0.0,0.0,4.0,0.0,1,3,13,4,4,3,1,5,0,14.0,34,0.4,1.0,0.0,0.0,0.0,0.46,0.18,0.0,0.0,0.0,0.0,0,,0.0179,27705.0,496.0,-91.0
C0106768,Mary Johnson,55-64,7,OH,708,2,1,0,39259.0,76519.0,M0106768,2024-08-27,186000,182000,5.864,30,336,1098.95,0.55,331000,0,46,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,10,3,1,3,1,2,2,4.0,23,-0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0005,10571.0,5.0,-199.0
C0106769,Michael Clay,35-44,14,MI,797,2,1,0,112086.0,92564.0,M0106769,2025-02-12,220000,216000,7.105,30,342,1479.21,0.761,284000,0,170,2.0,0.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,2,1,10,6,5,8,3,6,4,20.0,45,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0212,12545.0,266.0,-141.0
C0106770,Timothy White,35-44,6,GA,649,2,1,0,9849.0,62367.0,M0106770,2022-03-03,172000,163000,5.285,30,306,953.52,0.599,272000,0,-12,1.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1,0,13,1,1,0,1,1,5,9.0,23,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,9467.0,0.0,-200.0
C0106771,Jason Mathews,45-54,9,PA,691,3,1,1,2989.0,133326.0,M0106771,2021-11-25,373000,352000,6.468,30,303,2349.77,0.739,476000,0,107,0.0,0.0,3.0,0.0,1.0,1.0,3.0,7.0,3.0,3,1,9,0,2,2,9,10,4,18.0,40,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0066,20444.0,135.0,-170.0
C0106772,Maria Parsons,45-54,13,MI,721,2,1,0,32725.0,118917.0,M0106772,2024-01-15,298000,289000,4.491,30,329,1508.33,0.498,580000,0,-91,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,16,0,0,2,0,0,2,3.0,21,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0028,16785.0,47.0,-190.0
C0106773,Patricia Hayes,65+,5,MA,691,1,0,0,11311.0,39323.0,M0106773,2021-09-08,297000,262000,4.078,15,120,2208.5,0.521,503000,0,-132,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,1,0,0,0,0,1,2.0,14,-0.6666666666666666,2.0,1.0,0.0,0.0,0.09,0.85,1.0,0.0,0.0,0.0,0,,0.004,15217.0,61.0,-187.0
C0106774,Jessica Robinson,45-54,20,PA,742,2,1,0,4311.0,89609.0,M0106774,2023-04-19,233000,224000,6.581,30,320,1485.15,0.742,302000,0,118,0.0,0.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,0,1,13,2,4,3,2,1,3,9.0,29,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.014,13010.0,182.0,-160.0
C0106775,Megan Stokes,35-44,17,PA,717,2,1,0,2524.0,73873.0,M0106775,2021-03-05,215000,201000,5.932,30,294,1279.65,0.551,365000,0,53,0.0,1.0,6.0,1.0,1.0,1.0,0.0,3.0,1.0,3,1,17,3,1,3,0,3,1,14.0,32,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0122,11674.0,142.0,-169.0
C0106776,John Harris,35-44,20,GA,731,2,1,0,4979.0,121300.0,M0106776,2022-07-22,328000,312000,4.906,30,311,1741.98,0.548,569000,0,-49,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0,2,4,1,3,2,0,4,2,7.0,18,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.0015,18121.0,27.0,-194.0
C0106777,Eric Li,45-54,10,WA,725,2,1,0,10210.0,183114.0,M0106777,2019-11-11,570000,525000,4.475,30,279,2879.65,0.464,1132000,0,-93,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,12,0,0,1,0,1,1,6.0,17,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0033,30492.0,101.0,-178.0
C0106778,Melissa Oneill,35-44,7,GA,715,2,1,0,23733.0,254392.0,M0106778,2021-09-12,718000,676000,4.966,30,301,3839.47,0.54,1251000,0,-43,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,0,1,16,2,0,1,1,2,3,8.0,26,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0006,39263.0,24.0,-195.0
C0106779,Karen Ross,55-64,20,WA,661,3,1,1,11396.0,229720.0,M0106779,2019-10-28,719000,661000,5.729,30,278,4186.3,0.496,1334000,0,33,0.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,1,1,10,4,2,5,4,2,1,11.0,30,0.1578947368421052,1.0,1.0,1.0,1.0,0.52,0.69,0.0,0.0,0.0,0.0,0,,0.0122,38391.0,468.0,-97.0
C0106780,Emily Gamble,35-44,15,TX,727,2,1,0,13974.0,28353.0,M0106780,2020-03-28,259000,220000,5.663,15,103,2138.72,0.464,474000,0,26,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,8,2,3,1,0,3,0,3.0,17,-0.5714285714285714,2.0,0.0,0.0,0.0,-0.115,0.44,0.0,0.0,0.0,0.0,0,,0.0114,12778.0,146.0,-168.0
C0106781,Alex Lambert,35-44,16,TX,640,3,1,1,5429.0,73491.0,M0106781,2024-06-14,181000,176000,3.9,30,334,853.72,0.543,324000,0,-150,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,16,1,1,2,0,0,2,6.0,22,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,,0.0038,10222.0,39.0,-191.0
C0106782,Charles Poole,45-54,4,OH,689,3,1,1,22605.0,199305.0,M0106782,2023-08-15,510000,492000,4.094,30,324,2462.54,0.725,679000,0,-131,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,20,5,0,0,0,0,1,12.0,26,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.0038,28576.0,109.0,-176.0
C0106783,Amy Wong,25-34,18,NY,742,2,1,0,6323.0,102794.0,M0106783,2023-08-03,620000,575000,5.643,15,143,5113.09,0.618,930000,0,24,0.0,1.0,4.0,0.0,1.0,3.0,0.0,1.0,0.0,0,1,13,1,1,5,1,3,1,10.0,26,0.25,2.0,1.0,1.0,0.0,-0.01,0.94,0.0,0.0,0.0,0.0,0,,0.0005,33396.0,17.0,-196.0
C0106784,Pamela Hubbard,45-54,11,CA,773,1,0,0,73540.0,145785.0,M0106784,2022-01-13,404000,382000,6.137,30,305,2457.88,0.521,733000,0,74,0.0,0.0,3.0,0.0,1.0,4.0,1.0,2.0,1.0,2,1,8,1,2,4,2,5,1,12.0,26,0.7142857142857143,2.0,1.0,1.0,0.0,-0.035,0.51,0.0,0.0,0.0,0.0,0,,0.009,22187.0,200.0,-156.0
C0106785,Jennifer Cummings,45-54,16,NY,820,1,0,0,3702.0,118587.0,M0106785,2022-05-01,324000,308000,4.627,30,308,1666.2,0.495,622000,0,-77,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0,0,12,2,1,1,2,2,1,8.0,21,0.2307692307692307,2.0,1.0,1.0,1.0,0.03,0.75,0.0,0.0,0.0,0.0,0,,0.0069,17889.0,123.0,-173.0
C0106786,James Lopez,45-54,17,PA,700,1,0,0,13017.0,90195.0,M0106786,2022-11-14,240000,229000,3.932,30,315,1136.41,0.696,329000,0,-147,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,17,1,0,0,0,0,0,5.0,18,-0.2307692307692307,2.0,0.0,0.0,0.0,0.125,0.14,0.0,0.0,0.0,0.0,0,,0.0038,13300.0,51.0,-189.0
C0106787,Benjamin Hines,55-64,3,AZ,681,1,0,0,112114.0,188680.0,M0106787,2025-06-07,444000,437000,5.532,30,345,2529.9,0.787,555000,0,13,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,13,2,0,1,1,1,0,5.0,18,-0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0041,25381.0,104.0,-177.0
C0106788,Tonya Kemp,55-64,2,VA,743,1,0,0,28292.0,165167.0,M0106788,2023-01-05,437000,418000,3.071,30,316,1859.19,0.507,825000,0,-233,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,0,0,0,0,0,0,3.0,11,-0.25,1.0,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0,,0.0005,24278.0,12.0,-197.0
C0106789,Corey Pacheco,55-64,2,IL,804,2,1,0,19821.0,154558.0,M0106789,2024-07-17,378000,369000,5.071,30,335,2045.62,0.685,539000,0,-33,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0,0,15,2,1,3,1,1,2,5.0,25,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.0013,21432.0,28.0,-194.0
C0106790,Pamela Hicks,35-44,13,MA,788,1,0,0,11570.0,60573.0,M0106790,2020-01-03,188000,173000,6.153,30,280,1145.71,0.56,309000,0,75,0.0,0.0,4.0,2.0,0.0,1.0,3.0,1.0,1.0,0,1,17,4,1,3,4,3,3,12.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0249,10048.0,250.0,-145.0
C0106791,Megan Knight,35-44,19,WA,673,1,0,0,8633.0,66386.0,M0106791,2020-07-30,199000,185000,5.229,30,287,1096.3,0.466,397000,0,-17,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1,0,9,2,0,3,0,1,1,5.0,17,-0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0097,10745.0,104.0,-177.0
C0106792,Caitlin Wilson,55-64,1,NY,713,2,1,0,6577.0,127732.0,M0106792,2024-08-09,313000,305000,3.775,30,335,1454.0,0.539,566000,0,-163,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,9,2,0,1,0,0,0,7.0,12,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0066,17715.0,117.0,-174.0
C0106793,Michael Church,45-54,3,GA,758,3,1,1,4129.0,211346.0,M0106793,2023-04-02,552000,530000,7.157,30,319,3730.86,0.7,757000,0,176,1.0,0.0,8.0,1.0,4.0,2.0,1.0,2.0,2.0,4,1,20,4,5,2,3,6,4,21.0,49,0.5,2.0,1.0,1.0,0.0,0.165,0.82,0.0,0.0,0.0,0.0,0,,0.2047,30783.0,6301.0,1186.0
C0106794,Patricia Hall,45-54,10,AZ,761,1,0,0,1283.0,184833.0,M0106794,2021-11-21,517000,488000,5.506,30,303,2937.42,0.485,1006000,0,11,1.0,0.0,5.0,0.0,1.0,2.0,0.0,1.0,2.0,1,1,12,1,1,3,2,2,4,12.0,27,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0122,28343.0,346.0,-124.0
C0106795,Omar Weeks,45-54,8,OH,746,4,1,1,17479.0,100515.0,M0106795,2022-10-16,268000,256000,5.729,30,314,1560.4,0.677,378000,0,33,0.0,1.0,5.0,1.0,0.0,0.0,1.0,2.0,2.0,0,2,11,3,1,3,1,3,2,12.0,26,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0114,14869.0,170.0,-163.0
C0106796,Samantha Parker,55-64,3,IL,699,3,1,1,1280.0,53763.0,M0106796,2024-09-02,131000,128000,6.466,30,336,825.08,0.522,245000,0,107,0.0,0.0,7.0,1.0,0.0,4.0,1.0,2.0,0.0,1,0,16,1,1,7,3,4,4,15.0,37,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0208,7434.0,155.0,-166.0
C0106797,Jared Carter,35-44,13,AZ,746,3,1,1,17706.0,221665.0,M0106797,2021-04-12,639000,599000,5.3,30,296,3548.4,0.745,804000,0,-10,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0,2,13,2,1,2,0,1,2,8.0,23,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.0021,34790.0,73.0,-184.0
C0106798,Mitchell Garza,45-54,19,MI,761,2,1,0,5591.0,199526.0,M0106798,2020-04-04,610000,564000,5.197,30,283,3348.45,0.648,870000,0,-20,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,14,2,0,3,0,1,1,5.0,21,-0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,32758.0,0.0,-200.0
C0106799,Mary Compton,35-44,5,OH,678,3,1,1,2575.0,117818.0,M0106799,2020-11-05,349000,325000,6.85,30,290,2286.85,0.699,465000,0,145,1.0,1.0,4.0,0.0,1.0,1.0,2.0,4.0,1.0,3,2,9,1,2,3,3,7,3,15.0,33,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0948,18876.0,1789.0,194.0
C0106800,Ray Rosario,35-44,1,AZ,779,2,1,0,43775.0,102640.0,M0106800,2023-07-28,264000,254000,4.6,30,323,1353.38,0.577,440000,0,-80,0.0,0.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,0,1,11,0,1,2,0,2,0,10.0,17,1.8571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0033,14753.0,49.0,-189.0
C0106801,William Guzman,45-54,5,VA,764,2,1,0,1424.0,93310.0,M0106801,2020-07-05,281000,261000,6.506,30,286,1777.22,0.546,478000,0,111,0.0,0.0,5.0,1.0,0.0,2.0,1.0,5.0,2.0,0,4,13,2,0,3,4,7,4,16.0,37,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0806,15159.0,1222.0,69.0
C0106802,Douglas Hampton,45-54,4,IL,686,1,0,0,3643.0,58414.0,M0106802,2020-05-27,522000,445000,4.256,15,105,3928.48,0.479,929000,0,-114,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0,3,16,1,2,1,1,2,1,6.0,27,-0.4285714285714285,1.0,1.0,1.0,0.0,-0.75,0.8,0.0,0.0,0.0,0.0,0,,0.0037,25846.0,96.0,-179.0
C0106803,Jennifer Johnson,35-44,10,OH,761,1,0,0,4076.0,140943.0,M0106803,2020-05-01,429000,397000,4.699,30,284,2224.7,0.629,631000,0,-70,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0,0,11,2,2,0,0,4,1,5.0,20,-0.3333333333333333,1.0,1.0,1.0,1.0,-0.62,0.79,0.0,0.0,0.0,0.0,0,,0.0,23058.0,0.0,-200.0
C0106804,Christopher Jensen,55-64,3,CA,756,4,1,1,9696.0,89248.0,M0106804,2020-09-30,265000,247000,5.82,30,289,1558.27,0.475,520000,0,42,1.0,1.0,8.0,1.0,1.0,1.0,2.0,3.0,1.0,3,2,20,6,1,1,4,4,4,19.0,45,0.4615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0566,14346.0,812.0,-21.0
C0106805,Jessica Smith,55-64,8,TX,758,2,1,0,3885.0,169242.0,M0106805,2023-12-06,985000,921000,7.071,15,147,8892.6,0.742,1241000,0,167,1.0,1.0,5.0,1.0,1.0,2.0,2.0,5.0,0.0,2,3,11,6,5,7,4,6,1,18.0,45,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.011,53492.0,588.0,-71.0
C0106806,Lawrence Martin,45-54,3,MA,790,1,0,0,46820.0,57034.0,M0106806,2022-09-10,153000,146000,5.662,30,312,884.33,0.64,228000,0,26,0.0,0.0,5.0,2.0,0.0,0.0,0.0,4.0,1.0,0,1,13,5,0,1,0,5,5,12.0,30,0.3333333333333333,2.0,0.0,0.0,0.0,0.37,0.12,1.0,0.0,0.0,0.0,0,,0.0058,8480.0,49.0,-189.0
C0106807,Mrs. Susan Newton MD,65+,14,CA,719,1,0,0,1563.0,86451.0,M0106807,2021-10-21,243000,229000,3.96,30,302,1154.52,0.729,314000,0,-144,0.0,0.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0,0,0,6,2,0,2,1,0,4,9.0,15,2.0,1.0,1.0,1.0,1.0,0.09,0.62,0.0,0.0,0.0,0.0,0,,0.0058,13300.0,77.0,-183.0
C0106808,Robin Terry,35-44,10,WA,734,2,1,0,500000.0,83650.0,M0106808,2020-10-26,245000,228000,6.282,30,290,1513.61,0.61,374000,0,88,0.0,1.0,8.0,0.0,1.0,3.0,2.0,3.0,1.0,2,2,14,3,3,5,2,7,2,19.0,40,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,,0.0139,13242.0,184.0,-160.0
C0106809,Melissa Short,55-64,2,NY,601,3,1,1,2274.0,144503.0,M0106809,2025-01-11,346000,339000,4.626,30,341,1779.13,0.5,678000,0,-77,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,13,2,0,3,1,2,2,6.0,23,-0.2941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0134,19689.0,264.0,-142.0
C0106810,Nathaniel Rodriguez,35-44,1,NC,770,3,1,1,281262.0,244803.0,M0106810,2025-04-18,577000,568000,6.196,30,344,3532.45,0.667,852000,0,80,0.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,2,3,13,1,1,5,1,7,3,16.0,36,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,,0.0783,32990.0,2583.0,368.0
C0106811,Scott Smith,35-44,10,NJ,765,1,0,0,30081.0,159439.0,M0106811,2019-11-21,496000,457000,5.816,30,279,2915.35,0.623,734000,0,42,1.0,0.0,5.0,1.0,3.0,0.0,3.0,0.0,2.0,1,0,14,1,4,2,4,1,2,15.0,29,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0043,26543.0,114.0,-175.0
C0106812,Tiffany Nelson,35-44,12,MA,781,1,0,0,7099.0,122194.0,M0106812,2021-07-10,349000,328000,3.849,30,298,1635.94,0.639,513000,0,-155,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,9,1,0,0,0,0,5,8.0,15,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0021,19050.0,40.0,-191.0
C0106813,Brian Ware,25-34,4,IL,677,1,0,0,10636.0,29635.0,M0106813,2024-02-03,169000,159000,5.896,15,149,1416.64,0.503,316000,0,50,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,1,2,10,2,1,2,3,5,1,9.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0043,9235.0,40.0,-191.0
C0106814,Sharon Blake,45-54,7,AZ,763,2,1,0,5143.0,167942.0,M0106814,2019-09-22,528000,485000,4.142,30,277,2564.17,0.543,893000,0,-126,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,8,0,1,0,1,3,2,3.0,15,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0011,28169.0,31.0,-193.0
